datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,sealevelpressure,cloudcover,visibility,moonphase,conditions,description,icon
09/11/2013,58.6,38.4,48.6,58.6,36.4,48.1,34.6,60.8,0.0,0,0.0,5.4,79.5,1026.1,36.8,9.9,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
10/11/2013,70.3,47.8,56.4,70.3,47.2,56.3,39.2,56.2,0.0,0,0.0,10.4,316.6,1024.1,39.8,9.8,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
11/11/2013,65.9,40.3,51.8,65.9,40.3,51.4,33.9,54.6,0.0,0,0.0,11.2,51.7,1023.9,9.5,9.9,0.29,Clear,Clear conditions throughout the day.,clear-day
12/11/2013,61.4,33.9,46.0,61.4,25.7,43.3,32.4,60.8,0.0,0,0.0,21.5,333.0,1023.9,26.1,9.7,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
13/11/2013,49.4,26.9,36.7,49.1,21.7,33.7,15.4,45.4,0.0,0,0.0,8.5,358.9,1033.3,0.0,9.9,0.36,Clear,Clear conditions throughout the day.,clear-day
14/11/2013,57.9,26.8,40.7,57.9,26.8,40.6,20.0,49.3,0.0,0,0.0,5.8,117.5,1030.2,10.0,9.8,0.4,Clear,Clear conditions throughout the day.,clear-day
15/11/2013,52.3,37.6,46.5,52.3,37.6,45.4,37.2,71.3,0.114,100,25.0,6.9,56.7,1024.2,84.9,8.5,0.43,Rain, Partially cloudy,Partly cloudy throughout the day with rain.
16/11/2013,64.4,46.5,55.4,64.4,45.7,55.3,52.1,89.3,0.0,0,0.0,7.1,78.1,1022.0,98.3,5.1,0.47,Overcast,Cloudy skies throughout the day.,cloudy
17/11/2013,68.0,59.8,63.0,68.0,59.8,63.0,60.6,91.9,0.033,100,20.83,7.6,154.2,1016.8,100.0,5.4,0.5,Rain, Overcast,Cloudy skies throughout the day with afternoon rain.
18/11/2013,70.4,53.0,64.5,70.4,53.0,64.5,46.8,57.4,0.015,100,12.5,16.8,313.7,1015.0,45.3,9.2,0.53,Rain, Partially cloudy,Clearing in the afternoon with early morning rain.
19/11/2013,59.3,42.1,50.8,59.3,38.4,49.3,30.5,46.5,0.0,0,0.0,13.4,13.0,1019.3,25.9,9.9,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
20/11/2013,55.4,41.0,49.1,55.4,34.3,46.7,29.0,46.0,0.0,0,0.0,15.7,81.3,1024.6,51.2,9.9,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
21/11/2013,56.2,48.3,52.1,56.2,43.6,50.9,41.4,67.1,0.0,0,0.0,12.8,77.4,1027.7,99.3,9.7,0.63,Overcast,Cloudy skies throughout the day.,cloudy
22/11/2013,63.8,51.3,56.9,63.8,51.3,56.9,52.7,86.4,0.11,100,12.5,6.5,74.4,1025.2,98.5,6.0,0.66,Rain, Overcast,Cloudy skies throughout the day with late afternoon rain.
23/11/2013,60.3,42.1,53.1,60.3,35.5,51.6,45.3,76.0,0.014,100,8.33,15.9,324.7,1022.3,78.9,8.2,0.7,Rain, Partially cloudy,Partly cloudy throughout the day with early morning rain.
24/11/2013,47.5,28.6,37.4,44.8,19.7,31.7,16.5,44.5,0.0,0,0.0,12.5,340.6,1029.1,22.1,9.9,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
25/11/2013,45.2,29.3,38.0,40.1,23.0,32.1,15.3,40.4,0.0,0,0.0,14.0,83.9,1029.2,61.0,9.9,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
26/11/2013,48.0,34.3,40.1,45.2,25.4,34.2,37.7,91.4,1.104,100,87.5,26.4,14.4,37.5,1012.9,100.0,2013-11-26T17:29:40,0.79,Snow, Rain
27/11/2013,44.3,27.9,35.2,38.9,17.9,25.4,26.6,71.4,0.129,100,33.33,35.2,23.9,321.1,1014.5,67.9,2013-11-27T17:29:26,0.83,Snow, Rain
28/11/2013,48.9,22.4,33.3,48.9,14.7,30.4,18.5,57.3,0.0,0,0.0,10.4,321.0,1029.5,15.7,9.8,0.86,Clear,Clear conditions throughout the day.,clear-day
29/11/2013,59.9,26.1,40.4,59.9,20.2,39.9,21.8,55.3,0.0,0,0.0,4.9,344.3,1032.6,13.6,9.6,0.89,Clear,Clear conditions throughout the day.,clear-day
30/11/2013,52.6,34.4,41.8,52.6,28.0,38.4,25.5,54.6,0.0,0,0.0,14.8,71.4,1031.8,30.1,9.9,0.92,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
01/12/2013,61.3,39.5,48.1,61.3,37.3,47.7,33.0,56.4,0.0,0,0.0,5.8,5.1,1022.7,71.0,9.8,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
02/12/2013,52.7,45.2,48.9,52.7,45.2,48.8,45.6,88.7,0.208,100,50.0,4.6,250.4,1013.1,99.2,5.8,0,Rain, Overcast,Cloudy skies throughout the day with rain.
03/12/2013,57.6,50.0,54.0,57.6,50.0,54.0,52.5,94.6,0.392,100,66.67,4.8,104.6,1011.3,99.0,3.1,0.02,Rain, Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.
04/12/2013,71.6,56.8,63.0,71.6,56.8,63.0,59.0,87.8,0.019,100,20.83,10.1,173.0,1014.6,93.4,5.0,0.06,Rain, Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.
05/12/2013,71.7,65.1,67.9,71.7,65.1,67.9,65.3,91.5,0.388,100,54.17,8.8,191.6,1016.5,99.5,7.2,0.09,Rain, Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.
06/12/2013,73.9,58.6,69.9,73.9,58.6,69.9,63.9,81.6,0.127,100,20.83,15.0,198.5,1016.1,96.8,9.6,0.13,Rain, Overcast,Cloudy skies throughout the day with rain.
07/12/2013,57.5,41.0,45.0,57.5,34.5,40.8,41.0,85.7,0.161,100,12.5,13.7,319.0,1023.7,98.0,8.8,0.16,Rain, Overcast,Cloudy skies throughout the day with early morning rain.
08/12/2013,47.9,42.0,45.3,44.4,36.7,40.9,43.7,94.0,0.296,100,62.5,11.6,88.0,1024.1,100.0,2.8,0.2,Rain, Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.
09/12/2013,49.0,41.7,44.7,49.0,36.0,42.5,43.1,94.1,0.754,100,62.5,9.8,64.1,1020.5,99.8,4.9,0.25,Rain, Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.
10/12/2013,49.7,34.0,45.1,49.7,29.4,40.9,38.2,78.1,0.175,100,25.0,18.8,318.2,1021.4,70.5,8.0,0.27,Rain, Partially cloudy,Partly cloudy throughout the day with rain clearing later.
11/12/2013,53.9,27.9,39.8,53.9,25.2,39.3,26.7,62.9,0.0,0,0.0,4.0,346.7,1029.0,22.4,9.6,0.3,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
12/12/2013,45.9,30.3,37.6,40.4,22.5,31.7,19.8,51.0,0.0,0,0.0,12.7,321.2,1029.8,4.0,9.9,0.34,Clear,Clear conditions throughout the day.,clear-day
13/12/2013,55.5,27.4,41.6,55.5,27.4,41.1,18.5,42.9,0.0,0,0.0,5.1,49.3,1026.2,29.2,9.9,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
14/12/2013,53.1,46.7,49.7,53.1,41.7,48.4,44.4,83.8,0.66,100,45.83,10.5,88.7,1014.6,89.7,4.8,0.41,Rain, Partially cloudy,Partly cloudy throughout the day with rain.
15/12/2013,51.7,33.1,40.2,51.7,27.8,33.5,33.9,78.3,0.02,100,8.33,17.2,310.2,1017.8,81.5,9.6,0.44,Rain, Partially cloudy,Partly cloudy throughout the day with early morning rain.
16/12/2013,55.7,29.2,39.3,55.7,23.7,37.0,27.6,66.8,0.0,0,0.0,8.5,292.2,1023.8,8.2,8.9,0.48,Clear,Clear conditions throughout the day.,clear-day
17/12/2013,61.9,32.6,47.2,61.9,32.6,46.7,30.6,56.2,0.0,0,0.0,13.0,255.7,1022.2,5.7,9.9,0.5,Clear,Clear conditions throughout the day.,clear-day
18/12/2013,53.0,34.0,42.7,53.0,29.6,39.6,21.8,46.3,0.0,0,0.0,12.9,322.5,1025.7,9.7,9.9,0.54,Clear,Clear conditions throughout the day.,clear-day
19/12/2013,62.1,30.3,44.7,62.1,30.3,44.6,25.0,51.4,0.0,0,0.0,5.1,131.8,1025.4,30.9,9.8,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
20/12/2013,59.1,36.9,48.2,59.1,36.9,48.2,39.2,71.3,0.0,0,0.0,7.4,101.9,1022.3,76.5,9.6,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
21/12/2013,70.9,50.4,62.1,70.9,50.4,62.1,57.3,84.9,0.006,100,8.33,15.2,155.0,1016.2,93.4,8.2,0.64,Rain, Overcast,Cloudy skies throughout the day with rain in the morning and afternoon.
22/12/2013,70.9,57.0,61.9,70.9,57.0,61.9,59.1,91.1,2.603,100,75.0,15.5,163.1,1015.3,96.0,5.3,0.68,Rain, Overcast,Cloudy skies throughout the day with rain.
23/12/2013,57.2,37.4,48.7,57.2,29.2,45.6,44.2,84.4,0.27,100,29.17,15.4,312.9,1021.3,97.2,9.8,0.71,Rain, Overcast,Cloudy skies throughout the day with rain clearing later.
24/12/2013,38.7,28.8,33.9,30.6,20.1,25.9,22.5,63.7,0.0,0,0.0,16.9,322.1,1028.7,8.6,9.9,0.74,Clear,Clear conditions throughout the day.,clear-day
25/12/2013,44.9,25.6,34.8,42.5,18.7,30.4,19.6,55.2,0.0,0,0.0,13.5,64.7,1029.9,38.3,9.9,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
26/12/2013,53.6,32.2,41.4,53.6,32.2,40.3,23.8,51.0,0.0,0,0.0,7.9,345.0,1027.5,42.2,9.9,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
27/12/2013,51.6,29.5,39.2,51.6,26.3,38.3,27.0,63.8,0.0,0,0.0,8.0,38.3,1029.5,30.7,9.7,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
28/12/2013,46.1,32.9,39.3,43.8,30.0,35.6,31.9,75.7,0.684,100,37.5,14.4,65.9,1025.4,74.3,7.4,0.88,Rain, Partially cloudy,Partly cloudy throughout the day with rain.
29/12/2013,48.6,41.1,44.6,45.8,34.6,40.9,41.2,87.9,0.544,100,100.0,11.0,305.6,1014.8,91.0,7.6,0.91,Rain, Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.
30/12/2013,49.0,39.3,44.0,48.0,36.9,41.7,39.7,85.2,0.084,100,16.67,9.0,303.8,1020.5,60.8,9.2,0.94,Rain, Partially cloudy,Partly cloudy throughout the day with rain clearing later.
31/12/2013,44.3,34.8,39.9,39.7,30.5,35.7,29.9,68.8,0.0,0,0.0,11.1,319.2,1026.9,60.8,9.1,0.97,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
01/01/2014,47.2,33.7,40.5,46.5,33.7,40.0,30.5,68.3,0.0,0,0.0,4.8,97.6,1025.4,62.3,9.3,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
02/01/2014,51.3,27.2,42.6,51.3,12.8,38.6,38.3,85.0,0.091,100,62.5,40.0,23.1,299.1,1014.7,91.3,2014-01-02T17:40:48,0.04,Snow, Rain
03/01/2014,35.0,20.6,26.7,34.3,8.8,18.8,10.8,51.6,0.0,0,0.0,20.3,330.6,1026.7,33.5,9.9,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
04/01/2014,35.3,24.5,31.0,31.3,17.2,25.2,16.4,54.9,0.0,0,0.0,8.2,86.6,1027.4,65.7,9.9,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
05/01/2014,49.2,33.8,40.0,46.4,27.8,37.1,37.1,89.4,0.014,100,16.67,34.0,6.9,102.1,1017.1,99.8,2014-01-05T17:43:11,0.14,Snow, Rain
06/01/2014,50.3,12.3,25.7,50.3,-2.8,12.9,14.6,63.7,0.037,100,16.67,34.4,21.8,299.8,1020.8,62.5,2014-01-06T17:44:01,0.18,Snow, Rain
07/01/2014,24.8,6.1,14.8,19.0,-9.1,3.7,-2.7,46.4,0.0,0,0.0,15.8,314.6,1032.2,18.2,9.9,0.25,Clear,Clear conditions throughout the day.,clear-day
08/01/2014,46.1,16.0,29.2,46.1,11.1,28.2,3.3,39.0,0.0,0,0.0,5.1,24.9,1032.4,10.5,9.9,0.25,Clear,Clear conditions throughout the day.,clear-day
09/01/2014,47.9,27.6,37.7,44.6,23.4,33.9,22.4,55.0,0.007,100,12.5,9.6,69.4,1030.7,83.5,9.7,0.28,Rain, Partially cloudy,Partly cloudy throughout the day with late afternoon rain.
10/01/2014,47.9,38.7,43.9,47.1,32.7,40.4,42.0,93.0,0.119,100,62.5,10.1,68.0,1022.7,100.0,2.6,0.31,Rain, Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.
11/01/2014,63.7,47.2,55.9,63.7,44.5,55.6,47.8,77.6,0.919,100,50.0,14.2,237.0,1010.1,71.2,6.5,0.35,Rain, Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.
12/01/2014,59.2,36.6,47.1,59.2,36.6,45.9,34.6,64.4,0.0,0,0.0,10.7,273.0,1019.4,0.0,9.9,0.38,Clear,Clear conditions throughout the day.,clear-day
13/01/2014,56.7,34.3,45.4,56.7,34.3,44.9,37.2,75.2,0.055,100,29.17,9.7,169.6,1017.9,52.9,9.6,0.42,Rain, Partially cloudy,Becoming cloudy in the afternoon with rain.
14/01/2014,57.5,41.2,50.4,57.5,41.2,50.2,39.1,68.7,0.026,100,25.0,14.7,299.7,1013.4,43.0,8.5,0.45,Rain, Partially cloudy,Clearing in the afternoon with rain clearing later.
15/01/2014,45.9,32.6,40.3,39.9,24.5,35.1,26.1,58.5,0.0,0,0.0,15.6,308.0,1015.9,36.8,9.9,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
16/01/2014,45.2,24.6,34.0,40.9,18.4,28.5,14.3,47.1,0.0,0,0.0,11.0,275.5,1017.5,2.2,9.9,0.52,Clear,Clear conditions throughout the day.,clear-day
17/01/2014,51.6,32.3,39.8,51.6,24.5,34.6,19.6,46.7,0.0,0,0.0,18.7,259.0,1015.7,18.4,9.9,0.55,Clear,Clear conditions throughout the day.,clear-day
18/01/2014,44.0,24.6,33.9,38.8,16.6,27.0,10.7,40.1,0.0,0,0.0,12.7,263.6,1019.5,9.2,9.9,0.59,Clear,Clear conditions throughout the day.,clear-day
19/01/2014,53.2,36.6,43.9,53.2,31.9,40.7,23.1,44.6,0.0,0,0.0,13.3,263.7,1017.1,20.3,9.9,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
20/01/2014,66.7,30.5,46.8,66.7,30.5,46.0,22.9,45.7,0.0,0,0.0,11.7,261.5,1015.5,3.5,9.9,0.65,Clear,Clear conditions throughout the day.,clear-day
21/01/2014,48.2,24.5,40.0,45.2,11.4,32.9,23.8,52.7,0.0,0,0.0,21.5,300.3,1011.1,53.0,9.9,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
22/01/2014,36.5,15.5,25.4,30.1,2.8,16.1,0.5,36.6,0.0,0,0.0,14.9,312.2,1019.3,19.4,9.9,0.72,Clear,Clear conditions throughout the day.,clear-day
23/01/2014,37.9,21.7,29.2,30.2,7.6,21.8,6.9,39.0,0.0,0,0.0,16.8,319.2,1027.1,30.0,9.9,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
24/01/2014,34.3,10.5,22.0,34.3,-1.1,15.1,-4.0,34.9,0.0,0,0.0,16.2,337.7,1033.1,18.9,9.9,0.75,Clear,Clear conditions throughout the day.,clear-day
25/01/2014,46.4,14.8,30.7,39.9,10.3,25.5,10.1,44.4,0.0,0,0.0,15.7,248.9,1017.5,43.2,9.8,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
26/01/2014,55.8,26.8,41.7,55.8,26.8,40.0,23.1,49.4,0.0,0,0.0,15.2,234.3,1014.5,28.9,9.9,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
27/01/2014,58.3,32.3,47.7,58.3,22.9,45.5,28.0,47.5,0.0,0,0.0,12.7,314.2,1014.3,53.9,9.9,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
28/01/2014,29.7,20.7,24.4,19.2,10.3,14.6,9.4,57.1,0.067,100,37.5,14.1,325.0,1021.6,84.6,6.8,0.93,Snow, Partially cloudy,Partly cloudy throughout the day with snow.
29/01/2014,29.0,11.7,20.3,22.5,-0.7,11.4,3.3,49.6,0.0,0,0.0,14.2,324.9,1025.8,38.8,9.9,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
30/01/2014,39.3,9.8,24.2,36.1,9.8,22.3,8.7,53.7,0.0,0,0.0,7.6,92.5,1025.5,7.1,9.8,0,Clear,Clear conditions throughout the day.,clear-day
31/01/2014,56.1,21.1,36.1,56.1,21.1,35.9,15.3,49.3,0.0,0,0.0,4.4,30.5,1022.4,8.8,9.7,0.03,Clear,Clear conditions throughout the day.,clear-day
01/02/2014,56.9,28.1,43.6,56.9,28.1,43.6,29.9,59.6,0.0,0,0.0,6.2,95.9,1021.1,63.5,9.9,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
02/02/2014,71.8,42.9,56.6,71.8,41.3,56.1,50.0,81.1,0.0,0,0.0,11.4,188.5,1017.9,85.4,5.6,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
03/02/2014,65.1,38.7,52.2,65.1,36.2,50.0,47.6,84.6,0.375,100,20.83,14.3,271.5,1016.9,74.3,9.0,0.13,Rain, Partially cloudy,Partly cloudy throughout the day with rain clearing later.
04/02/2014,46.6,35.5,42.4,41.2,31.8,38.1,39.9,90.8,0.23,100,16.67,12.3,79.2,1020.4,83.2,5.7,0.16,Rain, Partially cloudy,Partly cloudy throughout the day with rain.
05/02/2014,50.3,34.9,42.7,50.3,24.0,37.2,37.3,81.7,0.379,100,25.0,19.0,311.6,1017.4,96.8,7.4,0.19,Rain, Overcast,Cloudy skies throughout the day with rain clearing later.
06/02/2014,40.8,28.0,33.3,40.7,17.3,26.3,22.3,64.3,0.0,0,0.0,15.2,327.4,1025.7,63.6,9.8,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
07/02/2014,49.7,27.2,37.7,47.2,20.5,34.6,24.2,60.8,0.0,0,0.0,8.1,318.1,1025.9,28.5,9.3,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
08/02/2014,56.9,36.3,44.5,56.9,33.6,44.1,29.0,55.7,0.0,0,0.0,9.7,321.5,1022.4,57.8,9.9,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
09/02/2014,60.6,36.6,47.3,60.6,36.6,47.1,35.6,65.9,0.0,0,0.0,10.8,276.5,1019.8,55.4,9.7,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
10/02/2014,47.9,39.0,43.0,45.1,33.4,40.1,35.6,75.1,0.0,0,0.0,10.0,320.1,1019.4,86.9,9.5,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
11/02/2014,39.0,35.1,37.1,38.7,27.3,30.9,33.7,87.4,0.433,100,54.17,11.9,59.5,1023.0,100.0,7.3,0.39,Rain, Overcast,Cloudy skies throughout the day with a chance of rain or snow throughout the day.
12/02/2014,35.0,29.1,30.6,26.8,16.8,20.6,27.5,88.2,0.893,100,91.67,30.2,19.0,69.7,1018.3,100.0,2014-02-12T18:19:09,0.42,Snow, Rain
13/02/2014,45.2,29.2,35.6,39.8,20.7,29.2,28.1,76.1,0.032,100,16.67,28.2,18.8,300.8,1009.8,62.0,2014-02-13T18:20:05,0.46,Snow, Rain
14/02/2014,55.8,28.7,42.9,55.8,25.2,41.4,29.5,62.3,0.094,100,4.17,9.5,227.4,1011.2,35.3,9.7,0.5,Rain, Partially cloudy,Partly cloudy throughout the day with late afternoon rain.
15/02/2014,46.1,33.8,40.2,40.4,23.4,33.7,26.9,61.5,0.1,100,16.67,20.2,301.8,1015.0,51.6,9.8,0.52,Rain, Partially cloudy,Clearing in the afternoon with early morning rain.
16/02/2014,62.2,31.1,44.9,62.2,28.1,44.3,25.9,50.8,0.0,0,0.0,10.5,284.4,1020.0,22.4,9.9,0.56,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
17/02/2014,65.1,34.2,50.8,65.1,34.2,50.7,33.5,54.9,0.016,100,4.17,11.9,169.7,1021.2,52.8,9.9,0.59,Rain, Partially cloudy,Becoming cloudy in the afternoon with late afternoon rain.
18/02/2014,70.3,41.6,56.6,70.3,41.6,56.3,45.2,69.0,0.031,100,4.17,7.9,191.3,1020.8,58.2,9.3,0.63,Rain, Partially cloudy,Partly cloudy throughout the day with late afternoon rain.
19/02/2014,67.5,56.7,62.7,67.5,56.7,62.7,55.4,77.9,0.0,0,0.0,11.9,230.9,1017.2,81.9,9.5,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
20/02/2014,75.2,54.8,63.8,75.2,54.8,63.8,54.7,74.5,0.0,0,0.0,18.2,174.0,1016.4,80.1,8.9,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
21/02/2014,66.5,43.8,55.9,66.5,41.9,54.9,37.8,55.0,0.638,100,20.83,18.0,285.9,1014.9,51.4,9.1,0.73,Rain, Partially cloudy,Clearing in the afternoon with rain clearing later.
22/02/2014,63.5,37.7,50.6,63.5,37.7,50.5,25.3,41.3,0.0,0,0.0,7.4,66.5,1019.8,33.0,9.9,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
23/02/2014,68.2,39.6,54.0,68.2,39.6,54.0,35.4,52.8,0.0,0,0.0,9.2,216.4,1016.8,36.5,9.9,0.8,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
24/02/2014,62.5,44.6,52.8,62.5,39.9,51.8,32.7,50.3,0.0,0,0.0,15.9,314.4,1018.4,17.7,9.9,0.84,Clear,Clear conditions throughout the day.,clear-day
25/02/2014,59.3,39.7,49.0,59.3,37.3,48.4,35.4,60.1,0.036,100,20.83,11.5,291.8,1017.2,75.3,9.8,0.87,Rain, Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.
26/02/2014,49.6,35.0,40.4,47.9,27.4,34.6,25.3,55.5,0.157,100,29.17,15.4,319.9,1012.9,60.4,9.8,0.91,Rain, Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.
27/02/2014,48.7,24.8,35.7,43.3,14.4,28.5,8.1,32.9,0.0,0,0.0,15.0,312.5,1015.1,6.6,9.9,0.94,Clear,Clear conditions throughout the day.,clear-day
28/02/2014,54.2,26.2,41.9,54.2,23.0,39.9,15.0,36.2,0.0,0,0.0,15.3,79.7,1019.5,35.3,9.9,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
01/03/2014,60.3,41.7,49.7,60.3,37.2,47.7,34.0,55.7,0.009,100,8.33,11.0,79.0,1023.3,87.0,9.9,0,Rain, Partially cloudy,Partly cloudy throughout the day with early morning rain.
02/03/2014,72.5,43.4,57.6,72.5,43.4,57.6,41.8,58.2,0.0,0,0.0,12.1,221.6,1020.0,47.4,9.8,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
03/03/2014,58.7,33.6,48.8,58.7,25.3,45.3,42.8,80.2,0.122,100,20.83,18.1,274.8,1013.9,84.3,8.7,0.08,Rain, Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.
04/03/2014,42.6,33.5,38.5,40.4,26.7,33.4,25.6,61.1,0.018,100,4.17,13.3,69.6,1021.7,99.9,9.7,0.11,Rain, Overcast,Cloudy skies throughout the day with late afternoon rain.
05/03/2014,57.9,34.6,44.7,57.9,29.1,42.0,31.4,60.7,0.013,100,8.33,,6.6,87.0,1020.6,53.1,2014-03-05T18:37:31,0.14,Snow, Rain
06/03/2014,47.1,36.3,40.7,46.3,28.0,33.8,28.6,64.8,0.163,100,29.17,20.8,68.6,1018.9,84.1,8.6,0.17,Rain, Partially cloudy,Partly cloudy throughout the day with rain.
07/03/2014,58.4,37.4,47.0,58.4,31.7,45.0,40.5,79.9,0.248,100,45.83,9.7,4.8,1015.5,77.8,6.8,0.21,Rain, Partially cloudy,Partly cloudy throughout the day with rain clearing later.
08/03/2014,68.8,38.3,53.5,68.8,38.3,53.4,39.1,63.0,0.0,0,0.0,10.7,280.9,1019.0,23.0,9.6,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
09/03/2014,70.0,47.5,58.6,70.0,46.3,58.5,41.3,54.4,0.0,0,0.0,13.9,295.2,1020.0,23.8,9.9,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
10/03/2014,71.3,47.3,59.2,71.3,45.9,59.0,42.3,55.5,0.0,0,0.0,16.2,286.3,1016.8,6.4,9.6,0.3,Clear,Clear conditions throughout the day.,clear-day
11/03/2014,77.6,46.7,62.6,77.6,46.7,62.6,46.4,58.3,0.0,0,0.0,9.4,252.0,1010.2,27.7,9.6,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
12/03/2014,70.7,43.3,58.4,70.7,34.7,56.7,49.2,73.0,0.271,100,41.67,25.7,276.7,1005.0,92.3,7.9,0.37,Rain, Overcast,Cloudy skies throughout the day with rain clearing later.
13/03/2014,52.9,33.8,42.4,52.9,24.8,36.7,19.3,41.2,0.0,0,0.0,17.9,323.5,1020.0,5.5,9.9,0.4,Clear,Clear conditions throughout the day.,clear-day
14/03/2014,65.1,31.0,48.2,65.1,31.0,48.0,23.6,44.5,0.0,0,0.0,12.2,196.2,1023.5,16.6,9.9,0.43,Clear,Clear conditions throughout the day.,clear-day
15/03/2014,67.4,49.8,58.3,67.4,49.8,58.3,40.0,51.5,0.012,100,8.33,9.2,262.6,1018.5,74.5,9.9,0.47,Rain, Partially cloudy,Partly cloudy throughout the day with early morning rain.
16/03/2014,59.1,53.3,56.0,59.1,53.3,56.0,52.3,87.6,1.234,100,50.0,11.7,120.3,1008.8,97.0,6.9,0.5,Rain, Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.
17/03/2014,59.1,38.9,48.4,59.1,31.4,44.9,45.8,90.9,0.382,100,54.17,12.8,86.5,1006.5,100.0,7.1,0.53,Rain, Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.
18/03/2014,50.1,35.9,42.5,50.1,29.3,38.2,37.5,83.0,0.0,0,0.0,10.8,76.5,1014.7,100.0,8.5,0.57,Overcast,Cloudy skies throughout the day.,cloudy
19/03/2014,61.1,43.0,49.5,61.1,39.2,47.5,44.0,82.2,0.008,100,8.33,9.6,116.7,1019.2,96.6,7.9,0.6,Rain, Overcast,Cloudy skies throughout the day with rain clearing later.
20/03/2014,65.1,46.7,54.3,65.1,46.6,54.0,36.6,58.7,0.0,0,0.0,14.6,320.7,1018.5,19.1,8.9,0.64,Clear,Clear conditions throughout the day.,clear-day
21/03/2014,68.1,34.3,52.8,68.1,34.3,52.8,29.7,47.0,0.0,0,0.0,8.0,145.7,1019.2,21.8,9.7,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
22/03/2014,74.7,48.0,61.0,74.7,48.0,61.0,41.7,50.8,0.0,0,0.0,10.8,296.9,1016.6,40.4,9.5,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
